species,stakeno,Color,soil,Treatment,feedstock,temperature,trtno,repno,crop,tcn,tcngkg,log10tcngkg,arctcn,oc,arcoc,C/N ratio,leafaluminum,leaflog10aluminum,leafcalcium,leaflog10calcium,leafcopper,leaflog10copper,leafiron,leaflog10iron,leafpotassium,leaflog10potassium,leafpotassiumgg,leaflog10potassiummgg,leafmagnesium,leaflog10magnesium,leafmanganese,leaflog10manganese,leafsodium,leaflog10sodium,leafphosphorus,leaflog10phosphorus,leafzinc,leaflog10zinc,revisedrootdw,log10totrootdw,shdw,logshootdw,Ngshoot,log10Ngshoot,Alshoot,log10Alshoot,Cagshoot,log10Cagshoot,Feshoot,log10Feshoot,Kgshoot,log10Kgshoot,Mgshoot,log10Mgshoot,Mnshoot,Log10Mnshoot,Nashoot,log10Nashoot,Pgshoot,log10Pgshoot,Znshoot,log10Znshoot,Combined Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,842,Orange,Coxville,PC-500,PC,500,8,2,LS,1.682,16.82,1.2258,0.130058292,41.54,0.700389209,24.69678954,202.3754065,2.3,4646.097561,3.6671,,,90.23861789,1.9554,15193.84146,4.1817,15.1938,1.1817,2668.150407,3.4262,268.5813008,2.4291,583.8109756,2.7663,1717.412602,3.2349,87.76605691,1.9433,0.553,-0.257,1.49,0.173215415,0.0250618,-1.60098774,301.5393557,2.479344003,6.922685366,0.840274593,134.4555407,2.128578703,22.63882378,1.354853859,3.975544106,0.599396576,0.400186138,-0.397737959,0.869878354,-0.060541476,2.558944776,0.408060914,130.7714248,2.116512856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,843,Orange,Coxville,PC-500,PC,500,8,3,LS,1.9,19,1.2788,0.138280757,41.335,0.69830847,21.75526316,289.6200787,2.5,5445.354331,3.7360,,,114.9793307,2.0606,16653.01181,4.2215,16.6530,1.2215,3260.15748,3.5132,284.7893701,2.4545,585.9429134,2.7679,1760.437008,3.2456,93.81692913,1.9723,0.432,-0.364,1.201,0.079579167,0.022819,-1.641703392,347.8337146,2.541371675,6.539870551,0.815569152,138.0901762,2.140162784,20.00026719,1.301035797,3.915449134,0.592781586,0.342032033,-0.465933218,0.703717439,-0.152601686,2.114284846,0.325163497,112.6741319,2.051824221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,844,Orange,Coxville,PC-500,PC,500,8,4,LS,1.3298,13.298,1.1238,0.115574077,41.45,0.699475899,31.17010077,,,4168.284519,3.6200,,,58.12866109,1.7644,14391.50628,4.1581,14.3915,1.1581,2167.615063,3.3360,230.8493724,2.3633,538.5585774,2.7312,1877.709205,3.2736,69.41924686,1.8415,0.525,-0.280,1.598,0.203603952,0.021250204,-1.672636896,,,6.660918661,0.82353413,92.88960042,1.967967095,22.99762703,1.361683026,3.46384887,0.539558935,0.368897297,-0.433094527,0.860616607,-0.065190278,3.00057931,0.47720511,110.9319565,2.045056673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,845,Orange,Coxville,PC-500,PC,500,8,5,LS,2.44445,24.4445,1.3882,0.156991452,41.44,0.699374402,16.95268874,234.5836735,2.4,5808.326531,3.7641,,,107.4114286,2.0311,18092.77551,4.2575,18.0928,1.2575,3477,3.5412,313.6020408,2.4964,670.6612245,2.8265,2229.244898,3.3482,99.90816327,1.9996,0.394,-0.404,1.191,0.075948225,0.0291134,-1.53590708,279.3891551,2.446209544,6.917716898,0.839962785,127.9270114,2.106962254,21.54849563,1.333416956,4.141107,0.617116452,0.373500031,-0.427709358,0.798757518,-0.097585041,2.655030673,0.424069543,118.9906224,2.075512736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,846,Orange,Coxville,PC-500,PC,500,8,6,LS,1.5756,15.756,1.1974,0.125854889,41.545,0.70043994,26.36773293,178.8808824,2.3,4498.235294,3.6530,,,81.57268908,1.9115,13730.60924,4.1377,13.7306,1.1377,2447.184874,3.3887,268.0693277,2.4282,567.105042,2.7537,1792.972689,3.2536,79.05483193,1.8979,0.547,-0.262,1.903,0.279461609,0.029983668,-1.52311524,340.4103191,2.532002717,8.560141765,0.932480957,155.2328273,2.190983568,26.12934939,1.417128596,4.656992815,0.668105568,0.510135931,-0.292314086,1.079200895,0.033102297,3.412027027,0.533012463,150.4413452,2.177367208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,847,Orange,Coxville,PL-500,PL,500,9,1,LS,1.126,11.26,1.0515,0.106313302,39.16,0.67613051,34.77797513,222.0396226,2.3,2406.943396,3.3815,,,90.72226415,1.9577,23919.81132,4.3788,23.9198,1.3788,2088.113208,3.3198,624.1641509,2.7953,2829.490566,3.4517,1835.456604,3.2637,59.55792453,1.7749,0.724,-0.140,2.728,0.435860286,0.03071728,-1.512617244,605.7240906,2.782274847,6.566141585,0.817310243,247.4903366,2.393558246,65.25324528,1.814602116,5.69637283,0.755598406,1.702719804,0.231143187,7.718850264,0.887552616,5.007125615,0.699588487,162.4740181,2.210783921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,848,Orange,Coxville,PL-500,PL,500,9,2,LS,1.99495,19.9495,1.2999,0.141716586,38.24,0.666685996,19.16840021,402.5489796,2.6,2655.755102,3.4242,,,149.7946939,2.1755,34707.7551,4.5404,34.7078,1.5404,2167.469388,3.3360,637.8734694,2.8047,5533.346939,3.7430,1946.508163,3.2893,70.97428571,1.8511,0.487,-0.312,1.492,0.17379793,0.029764654,-1.526299162,600.6030776,2.778587553,3.962386612,0.597956848,223.4936833,2.349265253,51.78397061,1.714195348,3.233864327,0.509721796,0.951707216,-0.021496638,8.255753633,0.916756724,2.90419018,0.463025053,105.8936343,2.024869854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,849,Orange,Coxville,PL-500,PL,500,9,3,LS,1.4188,14.188,1.1519,0.119396868,40.285,0.687626263,28.393713,165.2116142,2.2,2102.559055,3.3227,,,77.70787402,1.8905,20820.47244,4.3185,20.8205,1.3185,1497.917323,3.1755,596.4409449,2.7756,2598.838583,3.4148,1297.519685,3.1131,69.22047244,1.8402,0.648,-0.188,2,0.30105171,0.028376,-1.547048825,330.4232283,2.51907057,4.20511811,0.623778198,155.415748,2.191495023,41.64094488,1.619520576,2.995834646,0.476517839,1.19288189,0.076597445,5.197677165,0.715809301,2.59503937,0.414143951,138.4409449,2.141264555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,850,Orange,Coxville,PL-500,PL,500,9,4,LS,0.990855,9.90855,0.9960,0.099706823,38.94,0.673875773,39.29939295,221.125,2.3,2036.226293,3.3088,,,96.72974138,1.9856,26306.89655,4.4201,26.3069,1.4201,1880.655172,3.2743,654.0646552,2.8156,2457.284483,3.3905,1676.18319,3.2243,58.66357759,1.7684,0.917,-0.038,2.763,0.441396603,0.027377324,-1.56260901,610.968375,2.786018731,5.626093248,0.750206926,267.2642754,2.426940912,72.68595517,1.861450502,5.196250241,0.715690058,1.807180642,0.257001566,6.789477026,0.831836323,4.631294153,0.665702366,162.0874649,2.20974943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,851,Orange,Coxville,PL-500,PL,500,9,5,LS,0.96419,9.6419,0.9842,0.09835166,39.25,0.677052248,40.70774432,129.509252,2.1,2288.149606,3.3595,,,60.06614173,1.7786,22942.91339,4.3606,22.9429,1.3606,2140.885827,3.3306,485.9822835,2.6866,2488.366142,3.3959,1929.387795,3.2854,56.92185039,1.7553,0.839,-0.076,3.023,0.480452513,0.029147464,-1.53539923,391.5064687,2.592738942,6.91707626,0.839922564,181.5799465,2.259067884,69.35642717,1.841086713,6.471897854,0.811031654,1.469124443,0.167058584,7.522330846,0.876352431,5.832539305,0.765857674,172.0747537,2.235717157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,852,Orange,Coxville,PL-500,PL,500,9,6,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-4.000,0,-4,,,,,,,,,,,,,,,,,,,,,"DO Plants Died, no sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,853,Orange,Coxville,SS-500,SS,500,10,1,LS,1.2261,12.261,1.0885,0.110956933,41.88,0.703836935,34.15708344,124.995,2.1,3461.423077,3.5393,,,61.30807692,1.7875,13690.26923,4.1364,13.6903,1.1364,2029.096154,3.3073,407.5788462,2.6102,562.9,2.7504,1542.067308,3.1881,59.05442308,1.7713,0.496,-0.304,1.964,0.293163596,0.024080604,-1.618332624,245.49018,2.390034124,6.798234923,0.832396168,120.4090631,2.080659177,26.88768877,1.429553472,3.985144846,0.600444111,0.800484854,-0.096646881,1.1055356,0.043572732,3.028620192,0.481244814,115.9828869,2.064393915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,854,Orange,Coxville,SS-500,SS,500,10,2,LS,0.67025,6.7025,0.8262,0.081960529,41.165,0.696581824,61.41738157,,,2769.181818,3.4424,,,45.23854545,1.6555,10020.03636,4.0009,10.0200,1.0009,1891.781818,3.2769,300.4109091,2.4777,360.7054545,2.5572,1473.903636,3.1685,56.16381818,1.7495,0.972,-0.012,3.323,0.52154341,0.022272408,-1.652232836,,,9.201991182,0.963881813,150.3276865,2.177038974,33.29658084,1.522399639,6.286390982,0.798401388,0.998265451,-0.000753959,1.198624225,0.078683051,4.897781784,0.689999432,186.6323678,2.270986966,"TS wt may be on heavy side root not cleaned very well, DO recechd 0.592 OK.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,855,Orange,Coxville,SS-500,SS,500,10,3,LS,1.33235,13.3235,1.1246,0.115685332,41.305,0.698003844,31.00161369,169.7397177,2.2,3577.237903,3.5535,,,72.59657258,1.8609,13842.60081,4.1412,13.8426,1.1412,2174.677419,3.3374,321.233871,2.5068,611.3830645,2.7863,1688.643145,3.2275,59.93669355,1.7777,0.533,-0.273,2.101,0.322446723,0.027992674,-1.552955621,356.623147,2.552209528,7.515776835,0.875973876,152.525399,2.18334217,29.08330429,1.463643747,4.568997258,0.659820897,0.674912363,-0.170752616,1.284515819,0.108739457,3.547839248,0.549963934,125.9269931,2.100118834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,856,Orange,Coxville,SS-500,SS,500,10,4,LS,1.8047,18.047,1.2564,0.13474651,41.11,0.696022975,22.77940932,263.744856,2.4,4008.209877,3.6030,,,102.0687243,2.0089,18143.93004,4.2587,18.1439,1.2587,2344.876543,3.3701,406.5123457,2.6091,917.2716049,2.9625,1829.259259,3.2623,65.61378601,1.8170,0.53,-0.276,1.464,0.165570741,0.026420808,-1.578053905,386.1224691,2.586725075,5.868019259,0.768491531,149.4286123,2.174433763,26.56271358,1.424272439,3.432899259,0.535661059,0.595134074,-0.225385184,1.34288563,0.128039026,2.678035556,0.427816339,96.05858272,1.982536175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,857,Orange,Coxville,SS-500,SS,500,10,5,LS,1.0397,10.397,1.0169,0.102143202,41.055,0.695464013,39.48735212,164.3211538,2.2,2628.803419,3.4198,,,66.69722222,1.8241,12325.8547,4.0908,12.3259,1.0908,1557.711538,3.1925,326.3632479,2.5137,551.275641,2.7414,1690.395299,3.2280,46.78824786,1.6701,0.698,-0.156,3.101,0.491515771,0.032241097,-1.49159019,509.5598981,2.707195242,8.151919402,0.911259877,206.8280861,2.315609513,38.22247543,1.58231881,4.830463481,0.683988803,1.012052432,0.005203013,1.709505763,0.232870569,5.241915823,0.719490043,145.0903566,2.161638548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,858,Orange,Coxville,SS-500,SS,500,10,6,LS,0.982675,9.82675,0.9924,0.099293042,40.925,0.694142378,41.64652606,141.7679775,2.2,2756.610487,3.4404,,,60.79756554,1.7839,11081.62921,4.0446,11.0816,1.0446,1672.61985,3.2234,234.2752809,2.3697,492.8838951,2.6927,1396.475655,3.1450,48.87996255,1.6891,0.586,-0.232,2.993,0.476121227,0.029411463,-1.531483376,424.3115567,2.627684861,8.250535187,0.916482121,181.9671137,2.259992906,33.16731624,1.520710332,5.006151212,0.699503963,0.701185916,-0.154166816,1.475201498,0.168851345,4.179651637,0.621140086,146.2977279,2.165237581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,859,Orange,Coxville,SG-500,SG,500,11,1,LS,3.96865,39.6865,1.5986,0.200556501,40.08,0.685535564,10.0991521,159.8347222,2.2,7115.416667,3.8522,,,105.9617063,2.0251,34549.00794,4.5384,34.5490,1.5384,4836.72619,3.6846,373.7281746,2.5726,1288.172619,3.1100,3151.507937,3.4985,125.2871032,2.0979,0.112,-0.950,0.577,-0.238748926,0.022899111,-1.640181387,92.22463472,1.964846944,4.105595417,0.61337615,61.13990456,1.786324756,19.93477758,1.299611394,2.790791012,0.445727316,0.215641157,-0.666268347,0.743275601,-0.128850123,1.818420079,0.259694218,72.29065853,1.859082181,DO checked TS no. OK; reweighed 0.111 g OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,860,Orange,Coxville,SG-500,SG,500,11,2,LS,1.1884,11.884,1.0750,0.109230843,40.7,0.691853401,34.24772804,286.8576923,2.5,2871.653846,3.4581,,,104.7384615,2.0201,8653.153846,3.9372,8.6532,0.9372,1702.542308,3.2311,188.6825,2.2757,416.0192308,2.6191,1271.248077,3.1042,50.63730769,1.7045,0.637,-0.196,2.451,0.38936103,0.029127684,-1.535694046,703.0882038,2.847009812,7.038423577,0.847475399,256.7139692,2.409449502,21.20888008,1.326517736,4.172931196,0.620441224,0.462460808,-0.334925067,1.019663135,0.008456718,3.115829037,0.49357362,124.1120412,2.093813918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,861,Orange,Coxville,SG-500,SG,500,11,3,LS,1.9022,19.022,1.2793,0.138361306,41.31,0.698054618,21.71695931,221.5504202,2.3,4742.352941,3.6760,,,99.82962185,1.9993,16566.89076,4.2192,16.5669,1.2192,2831.57563,3.4520,269.4558824,2.4305,704.7752101,2.8481,2065.670168,3.3151,87.48046218,1.9419,0.603,-0.220,1.243,0.094506066,0.023644346,-1.626272694,275.3871723,2.439943707,5.894744706,0.770465001,124.08822,2.093730555,20.59264521,1.313712137,3.519648508,0.546499295,0.334933662,-0.475041202,0.876035586,-0.057478252,2.567628019,0.409532106,108.7382145,2.036382198,wt may be on heavy side root not cleaned very well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,862,Orange,Coxville,SG-500,SG,500,11,4,LS,2.85435,28.5435,1.4555,0.169762448,41.35,0.69846077,14.48666071,426.7205882,2.6,4281.344538,3.6316,,,157.5157563,2.1973,21840.96639,4.3393,21.8410,1.3393,2924.432773,3.4660,358.3466387,2.5543,798.3613445,2.9022,2328.991597,3.3672,105.5863445,2.0236,0.238,-0.623,0.695,-0.157952711,0.019837733,-1.70250797,296.5708088,2.472128402,2.975534454,0.473564983,109.4734506,2.039308807,15.17947164,1.181256655,2.032480777,0.308026447,0.249050914,-0.60371186,0.554861134,-0.255815695,1.61864916,0.209152726,73.38250945,1.865592559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,863,Orange,Coxville,SG-500,SG,500,11,5,LS,1.91145,19.1145,1.2814,0.138699478,41.1,0.695921354,21.5020011,310.8230453,2.5,5110.658436,3.7085,,,121.3152263,2.0839,20438.107,4.3104,20.4381,1.3104,2625.823045,3.4193,300.4691358,2.4778,688.8909465,2.8382,2300.144033,3.3618,90.57983539,1.9570,0.329,-0.483,1.089,0.037067758,0.020815691,-1.681609178,338.4862963,2.529541091,5.565507037,0.745504736,132.1122815,2.120943193,22.25709852,1.347468548,2.859521296,0.456293335,0.327210889,-0.485172252,0.750202241,-0.124821643,2.504856852,0.398782912,98.64144074,1.994059407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,864,Orange,Coxville,SG-500,SG,500,11,6,LS,1.6245,16.245,1.2107,0.127803509,41.2,0.696937397,25.36164974,302.6754032,2.5,4502.217742,3.6534,,,116.8675403,2.0677,14856.85484,4.1719,14.8569,1.1719,2569.737903,3.4099,290.9899194,2.4639,648.4637097,2.8119,2207.03629,3.3438,78.89919355,1.8971,0.408,-0.389,1.676,0.224299926,0.02722662,-1.56500627,507.2839758,2.705251144,7.545716935,0.877700509,195.8699976,2.291967918,24.90008871,1.396200894,4.306880726,0.634162845,0.487699105,-0.311848042,1.086825177,0.036159691,3.698992823,0.568083489,132.2350484,2.121346578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,865,Orange,Coxville,55-500,55,500,12,1,LS,0.891325,8.91325,0.9500,0.094550826,40.395,0.688747386,45.32016941,,,2203.512397,3.3431,,,49.86157025,1.6978,16435.45455,4.2158,16.4355,1.2158,1501.363636,3.1765,267.9442149,2.4280,2180.413223,3.3385,1730.956612,3.2383,49.45041322,1.6942,0.466,-0.332,2.122,0.326765845,0.018913917,-1.723218533,,,4.675853306,0.669860878,105.8062521,2.024511331,34.87603455,1.542527099,3.185893636,0.503231272,0.568577624,-0.245210236,4.62683686,0.665284187,3.67308993,0.565031561,104.9337769,2.020915305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,866,Orange,Coxville,55-500,55,500,12,2,LS,0.873865,8.73865,0.9414,0.093617434,39.695,0.681604309,45.42463653,270.756917,2.4,2029.268775,3.3073,,,98.32766798,1.9927,16507.15415,4.2177,16.5072,1.2177,1649.764822,3.2174,304.1007905,2.4830,1861.413043,3.2698,1808.086957,3.2572,54.48063241,1.7362,0.737,-0.132,3.766,0.575891848,0.032909756,-1.482675339,1019.670549,3.008459876,7.642226206,0.883219888,370.3019976,2.568556055,62.16594253,1.793552523,6.21301432,0.793302355,1.145243577,0.058897865,7.010081522,0.845723068,6.809255478,0.833099629,205.1740617,2.312122456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,867,Orange,Coxville,55-500,55,500,12,3,LS,0.959525,9.59525,0.9821,0.098112678,39.84,0.683085662,41.52054402,161.605102,2.2,2538.632653,3.4046,,,70.03612245,1.8453,20492.04082,4.3116,20.4920,1.3116,2099.346939,3.3221,295.5040816,2.4706,2090.673469,3.3203,2244.265306,3.3511,61.40632653,1.7882,0.943,-0.025,2.868,0.457594289,0.027519177,-1.560364558,463.4834327,2.666034215,7.280798449,0.862179009,200.8635992,2.30290124,58.77117306,1.769164359,6.02092702,0.779663363,0.847505706,-0.071857369,5.99605151,0.777865355,6.436552898,0.808653343,176.1133445,2.245792265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,868,Orange,Coxville,55-500,55,500,12,4,LS,1.10555,11.0555,1.0436,0.105339847,40.04,0.685127417,36.21726742,259.4591078,2.4,2788.866171,3.4454,,,101.2037175,2.0052,21289.4052,4.3282,21.2894,1.3282,2618.754647,3.4181,465.5018587,2.6679,2315.613383,3.3647,2370.799257,3.3749,67.9605948,1.8323,1.082,0.034,2.562,0.408596076,0.028324191,-1.547842486,664.7342342,2.822648046,7.14507513,0.8540068,259.2839242,2.413775591,54.54345613,1.736742653,6.709249405,0.826673936,1.192615762,0.076500545,5.932601487,0.773245176,6.073987695,0.783473908,174.1150439,2.240836297,wt may be on heavy side root not cleaned very well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,869,Orange,Coxville,55-500,55,500,12,5,LS,0.802465,8.02465,0.9044,0.089700654,40.48,0.689613371,50.44456768,138.8952675,2.1,2175.411523,3.3375,,,60.50082305,1.7818,14304.42387,4.1555,14.3044,1.1555,1864.251029,3.2705,312.5082305,2.4949,1609.084362,3.2066,1502.36214,3.1768,51.7127572,1.7136,1.065,0.027,3.259,0.513097686,0.026152334,-1.58248954,452.6596767,2.655771809,7.089666152,0.850625785,197.1721823,2.294845643,46.61811739,1.668554731,6.075594103,0.783588752,1.018464323,0.00794582,5.244005936,0.719663175,4.896198214,0.689858991,168.5318757,2.226682054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,870,Orange,Coxville,55-500,55,500,12,6,LS,0.96182,9.6182,0.9831,0.09823032,39.6,0.680633267,41.17194485,234.6827731,2.4,1961.445378,3.2926,,,94.86491597,1.9771,18657.05882,4.2708,18.6571,1.2708,1644.558824,3.2160,240.8487395,2.3817,2184.60084,3.3394,2062.119748,3.3143,42.81911765,1.6316,0.719,-0.143,3.268,0.514295337,0.031432278,-1.502624149,766.9433025,2.884763259,6.410003496,0.806858266,310.0185454,2.491387674,60.97126824,1.785125229,5.374418235,0.73033146,0.787093681,-0.103973574,7.139275546,0.853654144,6.739007336,0.828595929,139.9328765,2.145919762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,871,Orange,Coxville,82-500,82,500,13,1,LS,0.90396,9.0396,0.9561,0.09522064,40.895,0.693837294,45.23983362,162.3726496,2.2,3363.504274,3.5268,,,65.4275641,1.8158,17985,4.2549,17.9850,1.2549,1984.467949,3.2976,305.6987179,2.4853,895.457265,2.9520,1932.284188,3.2861,82.38183761,1.9158,0.407,-0.390,0.888,-0.05153813,0.008027165,-2.095437821,144.1869128,2.158925843,2.986791795,0.47520495,58.09967692,1.764173717,15.97068,1.203323408,1.762207538,0.246057055,0.271460462,-0.566293417,0.795166051,-0.09954217,1.715868359,0.234483966,73.15507179,1.864244441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,872,Orange,Coxville,82-500,82,500,13,2,LS,0.889035,8.89035,0.9489,0.094428924,40.88,0.693684739,45.98244164,243.3872951,2.4,3052.909836,3.4847,,,109.9221311,2.0411,14769.05738,4.1694,14.7691,1.1694,1680.313525,3.2254,321.9692623,2.5078,822.8790984,2.9153,1574.639344,3.1972,60.67172131,1.7830,0.933,-0.030,2.53,0.403137687,0.022492586,-1.64796062,615.7698566,2.789418425,7.723861885,0.887834499,278.1029918,2.444205661,37.36571516,1.572473299,4.251193217,0.628510844,0.814582234,-0.089065066,2.081884119,0.318456552,3.983837541,0.60030162,153.4994549,2.186106838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,873,Orange,Coxville,82-500,82,500,13,3,LS,1.47785,14.7785,1.1696,0.121868292,40.81,0.692972701,27.6144399,187.9932377,2.3,3511.864754,3.5455,,,84.14713115,1.9250,20521.92623,4.3122,20.5219,1.3122,2073.319672,3.3167,357.1782787,2.5529,1371.155738,3.1371,1739.303279,3.2404,78.29754098,1.8937,0.523,-0.281,1.647,0.216719967,0.02434019,-1.613676045,309.6248625,2.490835827,5.78404125,0.762231382,138.590325,2.141732913,33.7996125,1.528911721,3.4147575,0.533359868,0.588272625,-0.230421361,2.2582935,0.353780385,2.8646325,0.457068915,128.95605,2.110441722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,874,Orange,Coxville,82-500,82,500,13,4,LS,1.559,15.59,1.1928,0.125186647,40.275,0.687524319,25.83386786,269.0534979,2.4,3956.995885,3.5974,,,105.5314815,2.0234,22398.76543,4.3502,22.3988,1.3502,2108.395062,3.3240,455.4506173,2.6584,1245.024691,3.0952,1948.117284,3.2896,115.4006173,2.0622,0.448,-0.349,1.729,0.237820111,0.02695511,-1.569358892,465.1934979,2.667633636,6.841645885,0.835160592,182.4639315,2.261177028,38.72746543,1.588019075,3.645415062,0.561746984,0.787474117,-0.103763712,2.152647691,0.332972958,3.368294784,0.527410093,199.5276673,2.300003125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,875,Orange,Coxville,82-500,82,500,13,5,LS,2.13965,21.3965,1.3303,0.146802143,40.455,0.6893587,18.90729792,182.8955696,2.3,4105.56962,3.6134,,,90.84177215,1.9583,27539.87342,4.4400,27.5399,1.4400,2549.831224,3.4065,396.1835443,2.5979,1951.06962,3.2903,1983.080169,3.2973,84.18122363,1.9252,0.498,-0.303,1.234,0.091350352,0.026403281,-1.578342102,225.6931329,2.353518345,5.066272911,0.704688581,112.0987468,2.049600758,33.9842038,1.531277099,3.14649173,0.497826595,0.488890494,-0.310788407,2.407619911,0.381587926,2.447120928,0.388655431,103.87963,2.016530394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,876,Orange,Coxville,82-500,82,500,13,6,LS,1.0612,10.612,1.0258,0.103197636,40.93,0.694193222,38.56954391,136.6133603,2.1,2614.271255,3.4174,,,64.76174089,1.8113,15757.38866,4.1975,15.7574,1.1975,1439.55668,3.1582,231.4251012,2.3644,1085.210526,3.0355,1546.058704,3.1892,56.66315789,1.7533,0.388,-0.411,2.172,0.336879816,0.023049264,-1.637342938,296.7242186,2.472352995,5.678197166,0.754210469,140.6625012,2.148178336,34.22504818,1.534344068,3.126717109,0.49508859,0.50265532,-0.298729717,2.357077263,0.372373819,3.358039506,0.526085801,123.0723789,2.090160595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,877,Pink,Coxville,PC-700,PC,700,14,1,LS,1.12325,11.2325,1.0505,0.106182909,41.315,0.69810539,36.78166036,187.6018519,2.3,3285.907407,3.5167,,,84.73888889,1.9281,11171.75926,4.0481,11.1718,1.0481,1748.796296,3.2427,177.6198148,2.2495,424.5518519,2.6279,1707.555556,3.2324,59.89,1.7774,0.383,-0.417,2.152,0.332862447,0.02417234,-1.616681306,403.7191852,2.606079388,7.071272741,0.849497588,182.3580889,2.260925032,24.04162593,1.380963835,3.76340963,0.575581492,0.382237841,-0.41766632,0.913635585,-0.039226993,3.674659556,0.565217109,128.88328,2.11019658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,878,Pink,Coxville,PC-700,PC,700,14,2,LS,1.2601,12.601,1.1004,0.112491275,41.705,0.702062869,33.09657964,205.7709205,2.3,4469.414226,3.6503,,,85.31610879,1.9310,14162.94979,4.1512,14.1629,1.1512,2217.845188,3.3459,222.6422594,2.3476,498.0690377,2.6973,1841.838912,3.2653,75.31276151,1.8769,0.503,-0.298,1.819,0.259856574,0.022921219,-1.639762289,374.2973044,2.573216699,8.129864477,0.910083306,155.1900019,2.190863738,25.76240567,1.410986415,4.034260397,0.605763927,0.40498627,-0.3925597,0.905987579,-0.042877756,3.350304981,0.525084343,136.9939132,2.136701271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,879,Pink,Coxville,PC-700,PC,700,14,3,LS,1.57225,15.7225,1.1965,0.125720313,41.405,0.699019135,26.33487041,99.88555957,2.0,1535.67509,3.1863,,,39.53880866,1.5970,4858.194946,3.6865,4.8582,0.6865,803.8285199,2.9052,86.38122744,1.9364,275.2833935,2.4398,617.101083,2.7904,26.74097473,1.4272,0.591,-0.228,1.449,0.161098356,0.022781903,-1.642410011,144.7341758,2.160571092,2.225193206,0.347367725,57.29173375,1.758091965,7.039524477,0.847543323,1.164747525,0.066231796,0.125166399,-0.902512244,0.398885637,-0.399151601,0.894179469,-0.048575306,38.74767238,1.588245619,wt may be on heavy side root not cleaned very well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,880,Pink,Coxville,PC-700,PC,700,14,4,LS,1.81535,18.1535,1.2590,0.135145943,40.73,0.692158711,22.43644476,484.2255319,2.7,4383.085106,3.6418,,,172.7695745,2.2375,16851.51064,4.2266,16.8515,1.2266,2713.680851,3.4336,247.1,2.3929,850.7808511,2.9298,2285.638298,3.3590,84.37957447,1.9262,0.373,-0.428,1.496,0.174960623,0.027157636,-1.566108037,724.4013957,2.859979278,6.557095319,0.816711497,258.4632834,2.412398857,25.20985991,1.401570432,4.059666553,0.608490364,0.3696616,-0.432195661,1.272768153,0.1047493,3.419314894,0.533939098,126.2318434,2.101168924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
